path,tier,scene,scene_group,light,setting,framing,license,attribution,source,url,md5
,scene,moon,night,night,,,https://creativecommons.org/licenses/by/2.0/,Klearchos Kapoutsis https://www.flickr.com/photos/klearchos/5550419806,openimages:test:9181b2596b196fb4,https://open-images-dataset.s3.amazonaws.com/test/9181b2596b196fb4.jpg,c4a5e51bfa36e8de5b08f47f5203de34
,scene,moon,night,,,,https://creativecommons.org/licenses/by/2.0/,DAN SCOTT https://www.flickr.com/photos/danny4425/21791237812,openimages:test:fc658cec796b1e72,https://open-images-dataset.s3.amazonaws.com/test/fc658cec796b1e72.jpg,fc178b01a037fc4763c39c6b9e7a9d86
,scene,moon,night,,,,https://creativecommons.org/licenses/by/2.0/,Poakpong https://www.flickr.com/photos/poakpong/10337576263,openimages:test:41f0af6bd5f6c932,https://open-images-dataset.s3.amazonaws.com/test/41f0af6bd5f6c932.jpg,4aa91b4092254f0bc8389162e7330fbf
,scene,moon,night,,,,https://creativecommons.org/licenses/by/2.0/,Bruno Cordioli https://www.flickr.com/photos/br1dotcom/16870185142,openimages:test:0a4d2e118736c370,https://open-images-dataset.s3.amazonaws.com/test/0a4d2e118736c370.jpg,95b9c843cfb78ffc30d07846c864c21f
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Sendai Blog https://www.flickr.com/photos/sendaiblog/5296389745,openimages:test:c665424f1a2aec7c,https://open-images-dataset.s3.amazonaws.com/test/c665424f1a2aec7c.jpg,64037055227498d3a40a069208a3ab16
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,HIBIKIFL https://www.flickr.com/photos/hibiki_fl/7830642312,openimages:test:8a8d05961ec690a1,https://open-images-dataset.s3.amazonaws.com/test/8a8d05961ec690a1.jpg,e4c9d95f6ff513015a76c0d78108680b
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Mauro Codella https://www.flickr.com/photos/34218149@N04/4254052501,openimages:test:6f4d210ef8215096,https://open-images-dataset.s3.amazonaws.com/test/6f4d210ef8215096.jpg,cf4f0b5f0543bed5038c73595fff770e
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Blue Diamond Photography https://www.flickr.com/photos/blue_diamond/4202892017,openimages:test:570c0c865585194f,https://open-images-dataset.s3.amazonaws.com/test/570c0c865585194f.jpg,f1245af82b61a796a2c25d4cd47e3485
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,David Stanley https://www.flickr.com/photos/davidstanleytravel/8227857728,openimages:test:884a9ba0d4a8e034,https://open-images-dataset.s3.amazonaws.com/test/884a9ba0d4a8e034.jpg,dd13e157d5d822cc2ae3d6a4e16a5d3d
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,pato garza https://www.flickr.com/photos/pato_garza/2368429024,openimages:test:4c53694204d8b06a,https://open-images-dataset.s3.amazonaws.com/test/4c53694204d8b06a.jpg,927b2e349d1256780930511f620ce659
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Craig Howell https://www.flickr.com/photos/seat850/3190213065/,openimages:test:27c03fe9b10189d4,https://open-images-dataset.s3.amazonaws.com/test/27c03fe9b10189d4.jpg,d7309db8bfd34f88adf2bf35b9b9b423
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,FLORA1 https://www.flickr.com/photos/flora1/23559618,openimages:test:7774c96d0cab6125,https://open-images-dataset.s3.amazonaws.com/test/7774c96d0cab6125.jpg,1dced9baa125cbc6ef04191b090efe84
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Smarterlam https://www.flickr.com/photos/smarterlam/305572625,openimages:test:3885a99f8e5c2ea4,https://open-images-dataset.s3.amazonaws.com/test/3885a99f8e5c2ea4.jpg,03dafaed5d08c859833c861ffd70b183
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Navdeep Dhillon https://www.flickr.com/photos/navdeepsinghdhillon/5169259737,openimages:test:aa26d710ff606aaa,https://open-images-dataset.s3.amazonaws.com/test/aa26d710ff606aaa.jpg,2c902a4390faf3a96378e860b0f6a778
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,amateur photography by michel https://www.flickr.com/photos/119886413@N05/16132851946,openimages:test:cdd584a017db9dca,https://open-images-dataset.s3.amazonaws.com/test/cdd584a017db9dca.jpg,5052ef2b3812963ebf1df47b29f4fc35
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Raniel Diaz https://www.flickr.com/photos/ranieldiaz/3873447954,openimages:test:71cde105654ebdd8,https://open-images-dataset.s3.amazonaws.com/test/71cde105654ebdd8.jpg,274a0384d9b6e69ae60db5c61217c1ad
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Shinji https://www.flickr.com/photos/cinz/4159223161/,openimages:test:b2ab5f3d70954216,https://open-images-dataset.s3.amazonaws.com/test/b2ab5f3d70954216.jpg,fa33ce882382ee6a5bdf3e4cbce76534
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,kanegen https://www.flickr.com/photos/kanegen/3794363241,openimages:test:987d3926c2e74e24,https://open-images-dataset.s3.amazonaws.com/test/987d3926c2e74e24.jpg,47e4851713ef1fc1a4c8d6c50189330b
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Ashish Gupta https://www.flickr.com/photos/blackfog/16338512412,openimages:test:59972bee26ac2e17,https://open-images-dataset.s3.amazonaws.com/test/59972bee26ac2e17.jpg,18e76650682bc5abe2f6bd365fc2d6d6
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Raelene Gutierrez https://www.flickr.com/photos/raes_antics/2194372661,openimages:test:90d0547785a14147,https://open-images-dataset.s3.amazonaws.com/test/90d0547785a14147.jpg,1409fb2c31be236b1dad3388ab2b9378
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Abdul Rahman https://www.flickr.com/photos/abdulrahman-cc/6536093195,openimages:test:ee5961ef538e122c,https://open-images-dataset.s3.amazonaws.com/test/ee5961ef538e122c.jpg,201cfa4b74d0445df1c767f205187cf3
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Steven Bratman https://www.flickr.com/photos/darkdenver/5362219722,openimages:test:f05e8bf3a3bd65ae,https://open-images-dataset.s3.amazonaws.com/test/f05e8bf3a3bd65ae.jpg,3cbe71fcb0e6ed4383e0e03a986abeb4
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Luigi Guarino https://www.flickr.com/photos/luigi_and_linda/2122577888,openimages:test:c4c5c7841f474830,https://open-images-dataset.s3.amazonaws.com/test/c4c5c7841f474830.jpg,f0b60eb6b47e02c1646d2c6fc125d1cb
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Leonel Ponce https://www.flickr.com/photos/leonizzy/4290658825,openimages:test:3c8d21429d69eb5e,https://open-images-dataset.s3.amazonaws.com/test/3c8d21429d69eb5e.jpg,ded0d2307bcc76c2faa9f4acdfa9466e
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Jerry Huddleston https://www.flickr.com/photos/huddleston/14694499669,openimages:test:742f490d1110733d,https://open-images-dataset.s3.amazonaws.com/test/742f490d1110733d.jpg,d7f407d1422a562683d6a442d3494193
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,David Syzdek https://www.flickr.com/photos/dsyzdek/5210449037,openimages:test:ecb2142aee6d5ea0,https://open-images-dataset.s3.amazonaws.com/test/ecb2142aee6d5ea0.jpg,d175e347cb6c1a8226c361d567eb58af
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Ding Yuin Shan https://www.flickr.com/photos/90461913@N00/5461939422,openimages:test:0545c925e4315cf4,https://open-images-dataset.s3.amazonaws.com/test/0545c925e4315cf4.jpg,b547822ac6a8fe7dee512e98ca1cf33f
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,GunnerVV https://www.flickr.com/photos/44861310@N03/8924578636,openimages:test:d458841b7989c2dd,https://open-images-dataset.s3.amazonaws.com/test/d458841b7989c2dd.jpg,c87c90c2d39bb551741193e6e50bf397
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Dorothy Finley https://www.flickr.com/photos/santafeegret/3106798542,openimages:test:cb15e6468e012273,https://open-images-dataset.s3.amazonaws.com/test/cb15e6468e012273.jpg,9310d5e7b12554451240d487ab41d2ed
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Max https://www.flickr.com/photos/madmaxnyc/9733022757,openimages:test:9ae5319bae0e3b16,https://open-images-dataset.s3.amazonaws.com/test/9ae5319bae0e3b16.jpg,b2a3c88a6e11eafa9d7457cec14a2bc9
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Dorte https://www.flickr.com/photos/dortef/4190106854,openimages:test:5d21147a78e2e853,https://open-images-dataset.s3.amazonaws.com/test/5d21147a78e2e853.jpg,3cc7d14d58f43eb9fd6462c8e5eb3020
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Day Donaldson https://www.flickr.com/photos/thespeakernews/14999399414,openimages:test:e2e4b8154a419c62,https://open-images-dataset.s3.amazonaws.com/test/e2e4b8154a419c62.jpg,321c04e2f8291c2054772a34ed3266de
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,.:elNico:. https://www.flickr.com/photos/elnicofotos/825163161,openimages:test:3d89593ba3e2e2ef,https://open-images-dataset.s3.amazonaws.com/test/3d89593ba3e2e2ef.jpg,6923357374250c3600eb78240818e871
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,David Shen https://www.flickr.com/photos/dshenphotos/16078319986,openimages:test:8c9f52306333d6c4,https://open-images-dataset.s3.amazonaws.com/test/8c9f52306333d6c4.jpg,ce061d035348ea3dc67b16b3f265c2e2
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Alvin de Castro Chan https://www.flickr.com/photos/alvinchanphotography/6805627830,openimages:test:a15bbd21642f4054,https://open-images-dataset.s3.amazonaws.com/test/a15bbd21642f4054.jpg,06a3b04ebab5c9e30de506aa0e162300
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Du Hangst https://www.flickr.com/photos/duhangst/3086507995,openimages:test:84de805cbb63cd3e,https://open-images-dataset.s3.amazonaws.com/test/84de805cbb63cd3e.jpg,5ee286337768415729128af2c12ed274
,scene,city_lights,night,night,,,https://creativecommons.org/licenses/by/2.0/,Katie Hunt https://www.flickr.com/photos/scubagirl66/5154113875,openimages:test:2cb490f905c817c7,https://open-images-dataset.s3.amazonaws.com/test/2cb490f905c817c7.jpg,9e6a9552ebfd3c57f9627a8488769ad6
,scene,group,people,,,,https://creativecommons.org/licenses/by/2.0/,Andrea Schaffer https://www.flickr.com/photos/aschaf/11900188303,openimages:test:ad762165d5eeb1bd,https://open-images-dataset.s3.amazonaws.com/test/ad762165d5eeb1bd.jpg,214f0b3f003b129c20e56beaf1e54da1
,scene,group,people,,,,https://creativecommons.org/licenses/by/2.0/,Neeta Lind https://www.flickr.com/photos/neeta_lind/11921964385,openimages:test:76781d5880acc414,https://open-images-dataset.s3.amazonaws.com/test/76781d5880acc414.jpg,f7b1a88b9553f39d41f3ea500d53d609
,scene,group,people,,,,https://creativecommons.org/licenses/by/2.0/,Ian Gampon https://www.flickr.com/photos/ishot71/8576773322,openimages:test:3e75c209f25301a8,https://open-images-dataset.s3.amazonaws.com/test/3e75c209f25301a8.jpg,a4c7b1f3cbf557a1d6a19ce4204f11ae
,scene,group,people,,,,https://creativecommons.org/licenses/by/2.0/,Stig Nygaard https://www.flickr.com/photos/stignygaard/7845824452,openimages:test:764151de11b3e11a,https://open-images-dataset.s3.amazonaws.com/test/764151de11b3e11a.jpg,be7b0f539e8ace7350256a1763a0483d
,scene,group,people,,,,https://creativecommons.org/licenses/by/2.0/,תיכון הראל מבשרת ציון https://www.flickr.com/photos/tichonharel/5823905464,openimages:test:ce2ddf0b806d08ed,https://open-images-dataset.s3.amazonaws.com/test/ce2ddf0b806d08ed.jpg,25aa0e7edd6235df2a4c399b6fba617c
,scene,group,people,,,,https://creativecommons.org/licenses/by/2.0/,Deirdre Cai https://www.flickr.com/photos/underpurplesky/6621036525,openimages:test:7a5f99f8127f3e36,https://open-images-dataset.s3.amazonaws.com/test/7a5f99f8127f3e36.jpg,ccd7671d1c5f7beb348acf0439cf5f48
,scene,group,people,,,,https://creativecommons.org/licenses/by/2.0/,Pietro Motta https://www.flickr.com/photos/pietromotta/8319474084,openimages:test:6df37ce678fa95cb,https://open-images-dataset.s3.amazonaws.com/test/6df37ce678fa95cb.jpg,534cbf87296f9cc0f3162c90981e08ac
,scene,group,people,night,,,https://creativecommons.org/licenses/by/2.0/,Christopher Michel https://www.flickr.com/photos/cmichel67/10482917955,openimages:test:5bdeb023a725b3c1,https://open-images-dataset.s3.amazonaws.com/test/5bdeb023a725b3c1.jpg,91cee28a7ee33fbf7bf6e73e415f9e95
,scene,group,people,,,,https://creativecommons.org/licenses/by/2.0/,Senado Federal https://www.flickr.com/photos/agenciasenado/16167351791,openimages:test:77547c3e413fc125,https://open-images-dataset.s3.amazonaws.com/test/77547c3e413fc125.jpg,a40d17dc0b3a04a7af885911a332abd7
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Doug  Sun Beams https://www.flickr.com/photos/126817823@N08/14956133960,openimages:test:2d1e265e949a35a2,https://open-images-dataset.s3.amazonaws.com/test/2d1e265e949a35a2.jpg,f9506e834a854471d34a4ed335acf4e5
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Twilight  Taggers https://www.flickr.com/photos/twilight_taggers/5855315661,openimages:test:61e2af2655a85f8e,https://open-images-dataset.s3.amazonaws.com/test/61e2af2655a85f8e.jpg,3d6fca847e5626203e555b4fdfa5b4a4
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Vasile Cotovanu https://www.flickr.com/photos/vasile23/6351207173,openimages:test:b905c27219e7745c,https://open-images-dataset.s3.amazonaws.com/test/b905c27219e7745c.jpg,9cee9b152af642a81a6782892786c0fd
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,philhearing https://www.flickr.com/photos/philhearing/5018090648,openimages:test:7114129305c6f128,https://open-images-dataset.s3.amazonaws.com/test/7114129305c6f128.jpg,c090a29851e9a399bdb3cc85551aa5b5
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Sebastian Wallroth https://www.flickr.com/photos/swallroth/6022414953/,openimages:test:5e38601514eef4d1,https://open-images-dataset.s3.amazonaws.com/test/5e38601514eef4d1.jpg,dd0217922ac2e865d2e215cccaac4c0c
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,stachelbeer https://www.flickr.com/photos/mario_storch/2754800858,openimages:test:f2d12514ff4550ee,https://open-images-dataset.s3.amazonaws.com/test/f2d12514ff4550ee.jpg,1d9b4ccbdd5375096a1178313a43ebb9
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Solis Invicti https://www.flickr.com/photos/sol_invictus/5371991827,openimages:test:0d3382b196306798,https://open-images-dataset.s3.amazonaws.com/test/0d3382b196306798.jpg,0129bdfaadb2bdde577a7aca80614226
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Callum Hopkins https://www.flickr.com/photos/caleuanhopkins/6736021075,openimages:test:4b2659d361e9edab,https://open-images-dataset.s3.amazonaws.com/test/4b2659d361e9edab.jpg,3c820cbe0502d7ee6624724476afa09f
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,David Álvarez López https://www.flickr.com/photos/david_a_l/14970612769,openimages:test:ee7153412fc73f18,https://open-images-dataset.s3.amazonaws.com/test/ee7153412fc73f18.jpg,7f11d3b945913114d0c072163bdd1f4e
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,youngseok lee https://www.flickr.com/photos/mulgae26/8650119143,openimages:test:1b26fc265b072033,https://open-images-dataset.s3.amazonaws.com/test/1b26fc265b072033.jpg,0a59772215cae38736bc896d029e5d10
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Stilgherrian https://www.flickr.com/photos/stilgherrian/8372542934,openimages:test:8f18729ec50e7c20,https://open-images-dataset.s3.amazonaws.com/test/8f18729ec50e7c20.jpg,050ba796fe3815674e84c6f7991bed22
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,CGP Grey https://www.flickr.com/photos/cgpgrey/4887789380,openimages:test:0f9b7d13a8e47159,https://open-images-dataset.s3.amazonaws.com/test/0f9b7d13a8e47159.jpg,a23c75e4bb733833f85873597626ee1d
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Svensk Handel https://www.flickr.com/photos/svenskhandel/8493752727,openimages:test:46d19e3449aad4bb,https://open-images-dataset.s3.amazonaws.com/test/46d19e3449aad4bb.jpg,8695de2bfd944e9cb50d3110c957e02d
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Rui Ornelas https://www.flickr.com/photos/fotos_dos_ornelas/445165604,openimages:test:9c19eb0c20e1b770,https://open-images-dataset.s3.amazonaws.com/test/9c19eb0c20e1b770.jpg,9fee8434a6a2e42acd5729c22b9a76a2
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Dan DeLuca https://www.flickr.com/photos/dandeluca/16986966347,openimages:test:92afd3550d7534e8,https://open-images-dataset.s3.amazonaws.com/test/92afd3550d7534e8.jpg,52e1a6ad301e87ab8ce9bb4f8ac8265d
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Helen Alfvegren https://www.flickr.com/photos/rockspindeln/5706922582,openimages:test:2d708880697e0d81,https://open-images-dataset.s3.amazonaws.com/test/2d708880697e0d81.jpg,2dcb7c939d3eb57474e4befa6c6bff49
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Wolfgang Weigelt https://flickr.com/photos/77327893@N07/9380859887,openimages:test:15f906d19b4f189d,https://open-images-dataset.s3.amazonaws.com/test/15f906d19b4f189d.jpg,696a3b4512deea52adddb9da0b742b1c
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Nora&#x27;s Photo https://www.flickr.com/photos/nora_sweat_photos/2614658627,openimages:test:7c1a4eb736b3fc4d,https://open-images-dataset.s3.amazonaws.com/test/7c1a4eb736b3fc4d.jpg,c0d6d5f99b3161cfc430ce6dab5170d7
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Max Chang https://www.flickr.com/photos/max_chang/3999827278,openimages:test:ef1c92617f2a63e3,https://open-images-dataset.s3.amazonaws.com/test/ef1c92617f2a63e3.jpg,07549775739cd88a019a1c0d0b07369f
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Andreas Lehner https://www.flickr.com/photos/lehnin78/9383813267,openimages:test:5c4eb9e85f3502d0,https://open-images-dataset.s3.amazonaws.com/test/5c4eb9e85f3502d0.jpg,afd00573450a3e0114b661c4a36d221c
,scene,street,people,,,,https://creativecommons.org/licenses/by/2.0/,Omar Sayed https://www.flickr.com/photos/omar-sayed/3128199851,openimages:test:5cd5f47a4f755ebd,https://open-images-dataset.s3.amazonaws.com/test/5cd5f47a4f755ebd.jpg,83efac17332ecbe943c171458744643c
